web-scraper-order,web-scraper-start-url,link-pergunta,link-pergunta-href
"1590675611-419","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are the pros and cons of the coronavirus decision trees?","https://www.quora.com/unanswered/What-are-the-pros-and-cons-of-the-coronavirus-decision-trees"
"1590675611-841","https://www.quora.com/profile/Vincent-Pisano-2/questions","As a Libra, who are your favorite musicians?","https://www.quora.com/As-a-Libra-who-are-your-favorite-musicians"
"1590675611-594","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Scoob! being released digitally?","https://www.quora.com/Is-Scoob-being-released-digitally"
"1590675611-457","https://www.quora.com/profile/Vincent-Pisano-2/questions","What popular fashion trends were a disappointment for you?","https://www.quora.com/What-popular-fashion-trends-were-a-disappointment-for-you"
"1590675611-728","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why do gaming brands mean so much to people?","https://www.quora.com/Why-do-gaming-brands-mean-so-much-to-people"
"1590675611-505","https://www.quora.com/profile/Vincent-Pisano-2/questions","What world leader fact made you think ""no wait, really""?","https://www.quora.com/What-world-leader-fact-made-you-think-no-wait-really"
"1590675611-770","https://www.quora.com/profile/Vincent-Pisano-2/questions","What will be the hardest thing your pet has to adjust to after you return to work after quarantine?","https://www.quora.com/What-will-be-the-hardest-thing-your-pet-has-to-adjust-to-after-you-return-to-work-after-quarantine"
"1590675611-184","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the easiest way for insurance to cover Aimovig?","https://www.quora.com/unanswered/What-is-the-easiest-way-for-insurance-to-cover-Aimovig"
"1590675611-460","https://www.quora.com/profile/Vincent-Pisano-2/questions","Will Tony Hawk's Pro Skater be playable on Xbox One and PS4 gaming platforms?","https://www.quora.com/Will-Tony-Hawks-Pro-Skater-be-playable-on-Xbox-One-and-PS4-gaming-platforms"
"1590675611-403","https://www.quora.com/profile/Vincent-Pisano-2/questions","What would your child say coronavirus was?","https://www.quora.com/What-would-your-child-say-coronavirus-was"
"1590675611-733","https://www.quora.com/profile/Vincent-Pisano-2/questions","Will Space Jam 2 be released digitally?","https://www.quora.com/unanswered/Will-Space-Jam-2-be-released-digitally"
"1590675611-618","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will gyms open in New York?","https://www.quora.com/When-will-gyms-open-in-New-York"
"1590675611-602","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is Judy Mikovits' MBTI type?","https://www.quora.com/unanswered/What-is-Judy-Mikovits-MBTI-type"
"1590675611-702","https://www.quora.com/profile/Vincent-Pisano-2/questions","Can you use Xbox Game Pass for Streets of Rage 4?","https://www.quora.com/Can-you-use-Xbox-Game-Pass-for-Streets-of-Rage-4"
"1590675611-183","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are the best deodorants with essential oils?","https://www.quora.com/What-are-the-best-deodorants-with-essential-oils"
"1590675611-693","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is pork roll glorified bologna? Why or why not?","https://www.quora.com/Is-pork-roll-glorified-bologna-Why-or-why-not"
"1590675611-832","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""I Love You's"" by Hailee Steinfeld?","https://www.quora.com/unanswered/What-is-the-meaning-of-the-song-I-Love-Yous-by-Hailee-Steinfeld"
"1590675611-570","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the Brady effect?","https://www.quora.com/What-is-the-Brady-effect"
"1590675611-629","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will gyms open in South Carolina?","https://www.quora.com/When-will-gyms-open-in-South-Carolina"
"1590675611-410","https://www.quora.com/profile/Vincent-Pisano-2/questions","What telemed services are supported on a smart TV?","https://www.quora.com/unanswered/What-telemed-services-are-supported-on-a-smart-TV"
"1590675611-156","https://www.quora.com/profile/Vincent-Pisano-2/questions","Has any baseball pitcher been known to mix in a slider with their pitches? Not a slider pitcher per se, but the pitcher used it to keep batters off balance?","https://www.quora.com/Has-any-baseball-pitcher-been-known-to-mix-in-a-slider-with-their-pitches-Not-a-slider-pitcher-per-se-but-the-pitcher-used-it-to-keep-batters-off-balance"
"1590675611-217","https://www.quora.com/profile/Vincent-Pisano-2/questions","What professional sports athletes benefit the most from no fans being in the stands?","https://www.quora.com/What-professional-sports-athletes-benefit-the-most-from-no-fans-being-in-the-stands"
"1590675611-498","https://www.quora.com/profile/Vincent-Pisano-2/questions","What was your greatest calendar month performance of your life?","https://www.quora.com/unanswered/What-was-your-greatest-calendar-month-performance-of-your-life"
"1590675611-742","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is Canopy Growth's stock symbol?","https://www.quora.com/unanswered/What-is-Canopy-Growths-stock-symbol"
"1590675611-704","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are the unlockable characters in Streets of Rage 4 for PS4, Nintendo Switch, Xbox One, and Microsoft Windows?","https://www.quora.com/What-are-the-unlockable-characters-in-Streets-of-Rage-4-for-PS4-Nintendo-Switch-Xbox-One-and-Microsoft-Windows"
"1590675611-485","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are the demographics of Ryan's Mystery Playdate on Nick Jr.?","https://www.quora.com/unanswered/What-are-the-demographics-of-Ryans-Mystery-Playdate-on-Nick-Jr"
